Datetime,Text
2022-06-09 23:12:00+00:00,"Regulatory delay, too, has been counterproductive: “During the delays in rolling out COVID vaccines for infants and toddlers, doubts about the shots ballooned, and misinformation seeped into data gaps.” 2/"
2022-06-09 23:11:48+00:00,@jvipondmd @MatthewBonko @farid__jalali I literally do not understand this. Vaccine injuries are real and medically confirmed by MDs. It’s completely anti-science and counterfactual to claim that Covid vaccine injuries don’t exist.
2022-06-09 23:11:46+00:00,The very same party that were forcing Covid vaccines…. https://t.co/qc1pyFXroO
2022-06-09 23:10:55+00:00,"@mykola What they said IS misleading. Masks don’t prevent long covid, they just reduce the likelihood of catching covid to begin with (much like vaccines). Even if you give the benefit of the doubt that it’s some poor phrasing, the “misleading” flag is still accurate."
2022-06-09 23:10:40+00:00,"Maybe. But you could also replace “Arming teachers” with “Mandating a covid vaccine” 

And replace “guns” with “medicine”

Either way, government mandates aren’t solving your problems. Let’s agree on stupid ideas being stupid. https://t.co/w3GlhP49Tk"
2022-06-09 23:10:35+00:00,"@gregggonsalves @nytimes @DLeonhardt he acknowledges higher age-specific rates in blacks: ""the unequal nature of underlying health conditions — &amp; access to good care — means that a Black person remains more vulnerable on avg to severe Covid than a white person of the same age, sex and vaccine status."" &amp; shows chart"
2022-06-09 23:10:24+00:00,"@FPWellman Now do Covid ""vaccine"" injuries!
Also....Prosecute dangerous people....not the tool they use."
2022-06-09 23:10:22+00:00,@RepKatiePorter Same applies to the covid vaccine 🤷‍♀️ #Hypocrite
2022-06-09 23:10:06+00:00,"This Makes You 15X More Likely to Die of COVID, Says New Study

#covidvaccine #coronavirus #health #news
https://t.co/0AP4Bzs3p7"
2022-06-09 23:09:55+00:00,Moderna says new COVID-19 vaccine protects against omicron https://t.co/xJKc1rwBmP
2022-06-09 23:09:52+00:00,"@MsAbigail @TimRunsHisMouth Very interesting since the first documented US case was in January 2020 so, unless she lived in China, it’s very unlikely she had COVID in 2019. What were the side effects to the vaccine?"
2022-06-09 23:09:38+00:00,@G_Pacman007 @Shane29008046 There's labor shortages everywhere. The pilot shortages are due to the Covid vaccine killing them...there was an official list circulating not too long and it was crazy how many have died within the past yr after vaccines were mandated.
2022-06-09 23:09:21+00:00,"Dr. Fauci Just Said How to End Pandemic By Spring

#health #coronavirus #coronavirustips #news #covidvaccine #dr.fauci
https://t.co/qyqJXayarV"
2022-06-09 23:09:07+00:00,@leonardecohen @in_ardua_tendit I'm not saying it never happens. Only that the danger of Long Covid has been overstated in some sources. Even before the vaccine it rarely lasted longer than a few months. And most of those cases were mild. So the % people effected 6+ months with severe symptoms is tiny.
2022-06-09 23:09:04+00:00,"Severe COVID ‘Rare’ in People Who Didn’t Get Vaccine, Survey Reveals https://t.co/sPXyfaZAHG by @ChildrensHD"
2022-06-09 23:08:52+00:00,"@SIOUXIEWOO @VividChaosArt @VPrasadMDMPH AND it's become clear that the larger contributor to heart issues is the vaccine, not covid itself"
2022-06-09 23:08:50+00:00,@WestsydeServer @IainMulady @Mr_Magoo5 @judysimpson222 @Sharky_vs_Evil @WyrmHatch @awilliamscomedy @BreezerGalway @SwaledaleMutton @Iron_Mechanic You are clueless I am not an antivaxxer that’s a term you learned from your TV most likely racist CNN or MSNBC. I have taken my vaccines I’m not against vaccines I am against being forced to take the experimental covid injection that they are threatening everyone to take
2022-06-09 23:08:45+00:00,"@jmoorelock @faberman45 This is why Canada will ultimately need to separate, Covid/vaccine shots are going to become like a religious ideology… people are so programmed."
2022-06-09 23:08:21+00:00,Avoid COVID and all other vaccines until the Nazis are gone from power https://t.co/3unytvqIqv
2022-06-09 23:08:14+00:00,@YzermanSZN @CranberrySeason @frank_seravalli @DailyFaceoff Might be due to the covid/vaccine thing. I dunno lol
2022-06-09 23:08:12+00:00,"@KateZMedia @cyndyashibao1 4.7B people have received COVID vaccines. Other vaccines are taken by smaller subsets of the population. So when we hear cases discussed online, it may feel like there is a higher rate of this with COVID shots, but it could just be because so many more humans got COVID shots. 2/2"
2022-06-09 23:08:06+00:00,These scenes were deleted because they were trying to warn us. This is the so called Covid vaccine. The Chosen are God's people like me who have the Holy Spirit in them and thus knew not to get it. Get saved NOW! https://t.co/WFArmjMkep. Rapture SOON!! https://t.co/V8s0CKy98J
2022-06-09 23:07:56+00:00,@psgsr160 @daveyendrek @DashDobrofsky remember there was this thing called covid-19. the vaccine was free and we sent many countries free vaccines. Low taxes low energy prices = growing economy. high energy prices = negative growth. I pretty sure recession is coming. I hope I am wrong though .
2022-06-09 23:07:50+00:00,"@jdeweese569 @iglen31 @TheBookOfKenny This is a syndrome that has been around long before Covid, long before Covid vaccines. You’re going to have to find the cause-and-effect. All seem to die from heart failure."
2022-06-09 23:07:49+00:00,@TheEliKlein Is there a national Covid Vaccine Adverse Effects Day yet?
2022-06-09 23:07:44+00:00,"the Guardian’s take:

Zelenskiy: Russian Invasion Of Ukraine Is ‘Covid-22’ And Weapons Are Vaccine

“Weapons and sanctions are … a vaccine … against Covid-22 brought by Russia,” Zelenskiy said, hours after he warned that the fight for Sievierodonetsk could decide...."
2022-06-09 23:07:37+00:00,The COVID vaccine is causing the COVID variants https://t.co/RyxrcOTcuv
2022-06-09 23:07:07+00:00,@thicc561 @parkerchungus @kellykreads I bet you believe all the bullshit about Covid vaccines and masks working😂🤣😂🤣😂🤣😂🤣😂🤣😂
2022-06-09 23:07:03+00:00,Gennova closes in on nod for mRNA vax developed in India Gennova had in April submitted interim data on India's first indigenously developed mRNA Covid-19 vaccine to the Central Drug Standard Control Organisation (CDSCO). #Industry by #EconomicTimes https://t.co/NIOtKWuPza
2022-06-09 23:07:02+00:00,@TrueNorthCentre @StephanieKusie How are vaccines vital in stopping the spread of covid and variants!? Please show me the science. I don't know how much more people can take before one snaps
2022-06-09 23:06:32+00:00,@Monkeypoxmeter Do monkeypox/covid vaccine by country comparisons
2022-06-09 23:06:30+00:00,@JeffreyGoldberg Ok well no one knows if the covid vaccines are going to make kids infertile. The menstrual problems teens and adults are having should be a huge red flag. The magnet bullsht is not worth commenting on. It’s silly to put these concerns in the same category.
2022-06-09 23:06:19+00:00,"@crabb_vicki @ENirenberg I have posted a lot on why COVID is a HUGE concern for pregnant women and their babies, and why COVID vaccines are both very safe and very beneficial for both. I have even cited that 22× figure and article before.
Here is a recent thread: https://t.co/6Cfx6pT7Pn"
2022-06-09 23:06:13+00:00,Our youngest just got his first Covid vaccine dose and I just don’t think we talk enough about the relief that comes from waiting for so long to give the littlest members of your family the best protection available and then FINALLY having access to it 😭🥹
2022-06-09 23:06:07+00:00,"@EXIIPlays @MinistryofOtaku If you are under the age of 60, got the vaccine and wear a mask but still have concerns for covid you should not be going to a convention. 
It's lunacy to say yes we can have 90,000 people here as long as we all wear masks and check for vax. However airports and hotels are fine."
2022-06-09 23:06:06+00:00,"@Strandjunker More people have died from Covid, by far, under Biden than under Trump. And, he had 1 m vaccines going into arms on inauguration day."
2022-06-09 23:06:00+00:00,"@Pinkpanther801 @RodKahx A lot of job had vaccine mandates before Covid and you didn’t complain, because trump didn’t popularize dickheadery yet."
2022-06-09 23:05:55+00:00,"@battyrash My children won't be getting any more (next one would be hpv). They have now included COVID on the vaccine schedule for 5-15 year olds! They won't be getting that either!
I think you have done the right thing."
2022-06-09 23:05:48+00:00,"Lets be clear, Covid was a fake pandemic and this government is trying to kill its own citizens with vaccines that have never worked. They are trying to imitate Hitler. This government hates us and America. Destroy the federal government!!"
2022-06-09 23:05:39+00:00,The Gold Award for COVID-19 External Community Outreach is @SpectrumHealth for its Outreach for Vaccine Equity campaign! #PRoof22
2022-06-09 23:05:21+00:00,"@RobertKennedyJr I guess the Covid vaccine isn't killing people fast enough for them, bring on some more death shots. If people still listen to our corrupt government after COVID then they deserve what they a serving."
2022-06-09 23:05:20+00:00,"@MichaelBArnold @KayySavagee2 @HukAleksandra Yes I know you are definitely not Roman Catholic... But some Christian that have like 7 kids? Wife does not work, she is at home etc..? Probably you home schooling your kids... Let me guess, you are also against COVID vaccine, aren't you?"
2022-06-09 23:04:26+00:00,"@GuntVision @Happyjustice4 @GagneAvis @Neufeld4Lisa @charlesadler @PierrePoilievre Read the paragraph above that, the one that says it includes events caused by other vaccines as well as covid"
2022-06-09 23:04:01+00:00,"Millions of COVID-19 vaccine doses have been ordered for small children in anticipation of possible federal authorization next week, White House officials say. https://t.co/InYv23YCCX"
2022-06-09 23:04:00+00:00,@greaterthanCV19 @KFF @BCAgainstCOVID @WeAreUnidosUS @jessicamalaty Kids don’t need a Covid vaccine
2022-06-09 23:03:36+00:00,"""In heavily conservative, white communities, leaders have not done as good a job explaining the vaccine’s benefits — and Covid’s risks — as leaders in Black and Latino communities.""

Read the whole thread. Also, there's an article link at last tweet. https://t.co/1K9lbNPX8v"
2022-06-09 23:03:35+00:00,"@NoLibbyHere @Storiesofinjury @LittleDog4Chi There is this sickness in chickens called Merek’s. It causes rapid tumor development, paralysis &amp; sudden death. It actually causes MRNA synthesis. My chickens got it this year. Reminded me of this Covid MRNA vaccine &amp; its side effects."
2022-06-09 23:03:16+00:00,"I'm a Virus Expert and Warn You Don't Go Here Even if Open

#coronavirustips #coronavirus #health #news #covidvaccine
https://t.co/aNfzF00Xn9"
2022-06-09 23:03:03+00:00,"Allow me to be clear

I am not an anti-vaxxer, I am anti-covid vaccine. I am anti anything that will kill me. I will always stand up for the safety of my family and friends before I cave to mandates."
2022-06-09 23:03:03+00:00,@myfriendLiz @alexmeshkin May I ask (@myfriendLiz) if you  have had any of the covid vaccines?
2022-06-09 23:02:14+00:00,"""Twitter banned me for life for saying the COVID vaccines cause Prion diseases. I was right. They were wrong. This should be a stopping condition for the vaccine, but they will ignore it."" SteveKirsch"
2022-06-09 23:02:11+00:00,"@johnndp @NightShiftMD John, the reason we have vaccine mandates is to prevent people from dying, decrease covid-related hospital admissions, and ultimately deny the virus the ability to infect more people and mutate thus prolonging the pandemic. 

We did it with polio, we can do it with covid."
2022-06-09 23:02:00+00:00,@DohertyBarb @DrJamesOlsson About as easy to disprove as the vaccine helped people get over Covid quicker.. I had Covid twice recovered in 2-3 days. Non vax
2022-06-09 23:01:58+00:00,1 year since the covid vaccine and I still haven't got superpowers yet 😕
2022-06-09 23:01:40+00:00,"No thanks!

Vermont stocking up on COVID vaccine for young children
https://t.co/vm2GjMUenJ"
2022-06-09 23:00:56+00:00,@ClovexIe @Quinlan5Mick @Independent_ie Can you please provide a source that vaccines reduce Long Covid?
2022-06-09 23:00:53+00:00,@InfectiousDz Everyone knows that vaccines are good. But the COVID vaccine just isn't like the others.
2022-06-09 23:00:53+00:00,@Miss_Pellin @ManInTheMadness @complex_maths @ellymelly The Covid vaccines have negative efficacy after a few months: A vaccinated person becomes more likely to become infected than the un-vaccinated. In that sense maybe they are magic.
2022-06-09 23:00:48+00:00,I'm urging UK trade secretary @annietrev to back a genuine Covid vaccine patent waiver at the #WTO. Join the action #TRIPSwaiver  https://t.co/LfLaRFYsJP
2022-06-09 23:00:34+00:00,"Are you ready to get vaccinated?  You can find a vaccine site close to you here! https://t.co/j5uOMxJpYB

Visit our website for more resources on COVID-19! https://t.co/cYo0fGe6LU

#FVvaccineoutreach
#wecandothis https://t.co/lEW45URARA"
2022-06-09 23:00:31+00:00,"Japanese heart surgeon writes scathing letter in Virology Journal suggesting a halt to all Covid 'vaccines' , by @theritenews https://t.co/jignRKUnPp"
2022-06-09 23:00:10+00:00,@CachorChris @EricRWeinstein @DavidHolland I don't know where you live but there are a *lot* of people here in NZ who fly off the handle if you suggest there's something wrong with illogical mask rules or that those opposing COVID vaccine mandates might have some valid points.
2022-06-09 23:00:09+00:00,"- 64% of people have had three doses of a COVID-19 vaccine* 
- 82.8% of people aged 12-15 have had one dose of a COVID-19 vaccine
- 79.1% of people aged 12-15 have had two doses of a COVID-19 vaccine 
- 49.9% of people aged 5-11 have had one dose of a COVID-19 vaccine"
2022-06-09 23:00:09+00:00,"COVID-19 update – Friday 10 June 2022

In the 24-hour reporting period to 4pm yesterday: 

- 96.5% of people aged 16+ have had one dose of a COVID-19 vaccine 
- 95% of people aged 16+ have had two doses of a COVID-19 vaccine https://t.co/o6V2xVSaOV"
2022-06-09 23:00:02+00:00,COVID-19 vaccination – Information on Nuvaxovid (Novavax) COVID-19 vaccine | Australian Government Department of Health https://t.co/WGnbHjldJf
2022-06-09 23:00:01+00:00,Moderna says experimental combination COVID-19 vaccine appears to work against Omicron https://t.co/LoY8yyYucm
2022-06-09 22:59:43+00:00,"@UAPTheory @JulienGeffray Then again,its hardly lethal,and not spreading like covid was.🤔 But big Pharma looking for another Payday i guess.they have this vaccine but no pandemic=no demand/sales.."
2022-06-09 22:59:41+00:00,"@TCantler @lmatiasperezya1 @GovLarryHogan Don’t live in Maryland but I agree.  We need to be aggressive.  We need full lockdown like other countries.  Vaccine passports for grocery stores and essential businesses only, close everything else.  Time to stop coddling the covid deniers.  People are DYING. #CovidIsNotOver"
2022-06-09 22:59:32+00:00,i love that everyone’s freaking out over harry having stickers on his phone when the sticker on the yellow phone case is the ‘i’ve had my covid vaccine’ sticker 😭😭 https://t.co/3jNe3crmUq
2022-06-09 22:59:17+00:00,"@builderbird @StephenKing Ah yes, you were so free to debate the efficacy of COVID vaccines, and yep, I’m sure your taxation is super duper with not having to pay doctors, nurses, hospitals, or drug companies a single dime."
2022-06-09 22:59:03+00:00,@DrHoenderkamp @KatyKimberley Until they produce a vaccine that prevents you getting Covid. It should be reffered to as a pro-type jab.
2022-06-09 22:58:45+00:00,"@DisneyGirl0128 @HideoutRepublic @DarrenJBeattie @RepMTG Hey Neptunite-most things were bad under Trump. I don't have the time or room to list all of his negatives. His personality for one. We did have those things b/c it was before the pandemic.
Except for vaccine which doesn't make up for his downplaying COVID most of the time.
2..."
2022-06-09 22:58:44+00:00,"Why don't we have a CONGRESSIONAL HEARING on this! Young people are being injured by a Covid vaccine that is supposed to protect them, clearly is not, and nothing is being done to educate the public....nothing.

#StopTheInsanity
#StopTheCovidJabProgramNow
#ProtectTheChildren https://t.co/VNgZjm5Dyz"
2022-06-09 22:58:41+00:00,@Arwenstar I never took the vaccine. Never will. Experimental vaccine with short term testing not for me. Never had Covid.
2022-06-09 22:58:40+00:00,@MarkLevineNYC covid vaccines for healthy kid are useless after 90 days are you going to vaccinate kids 4x a year for something that is less lethal than the flu . N americans are insane
2022-06-09 22:58:26+00:00,@burfoot_philip @RealDashRiprock @CTVToronto learn to live with covid. European citizen can travel freely by air unvaccinated to countries not requiring vaccine status which there are many around the world. Canada needs to lift these stupid restrictions. Elderly n obese are at risk.avg bill of health your fine
2022-06-09 22:58:17+00:00,"J’s moving up ceremony was so emotional for me.
2 years of pre-school in masks.
2 years of #Covid protocols.
2 years of daily health checks.
A year of of weekly #testing.
2 years of no vaccines for kids 0-5.
2 years of 14-10 day #quarantines. https://t.co/2SVEl8h5rU"
2022-06-09 22:58:11+00:00,"Let's See the FUCKING Clinical Trials

Judge: FDA Cannot Have Until 2076 to Disclose Pfizer/BioNTech Vaccine Data
https://t.co/putnP2EsmQ

Moderna says updated COVID booster is superior to original vaccine shots, could begin shipping by August
https://t.co/Ph9JMSSOGN"
2022-06-09 22:58:05+00:00,@JAJ0hn @mikeAng10 @LibertiesInfo @Dempz8 No they didn’t fully develop it. Do you know what happened to the SARS vaccines? They never made it through the safety trials and the COVID vaccinations had to have an EUA and liability protection from the gov…Why? This really isn’t hard
2022-06-09 22:57:39+00:00,NT government's decision to lift COVID-19 vaccine mandate welcomed by hospitality groups - ABC News https://t.co/8r1jTlgNWM
2022-06-09 22:57:12+00:00,"@alexmeshkin Funny how Covid is so dangerous in LA and NYC, but in Orange County and many other places, life is back to normal with no masks and better outcomes than LA. Clearly, masking and high rates of vaccines, don’t seem to stop the mild cold it has morphed into."
2022-06-09 22:57:00+00:00,"Heading to the Scottsville Library this weekend? We are too! 

Stop by Saturday, June 11, 11am-1pm, for a free COVID-19 vaccine or booster for anyone 5 years and older. No appointment is necessary, but if you want to make one, you can do so at https://t.co/FTnbgqMz3j https://t.co/YPccCQquPG"
2022-06-09 22:56:53+00:00,"@TrueNorthCentre The same tactics as last time all lies made up. You are not going to hurt anymore Canadians. They will not take the poison like Covid, anymore. The doctor who spoke up stated just that there was poison in the vaccine. Go to hell."
2022-06-09 22:56:41+00:00,@MaxMillerOH Nope- Biden got people vaccinated for COVID and ORDERED THE VACCINES HIMSELF.  That’s what helped the economy.
2022-06-09 22:56:34+00:00,"@BlueSlots The more vaccines given, the more covid waves there’ll be. It only ends when we the people stand up and arrest everyone of them who promoted and mandated this gene therapy. Until that day happens expect more of the same"
2022-06-09 22:56:32+00:00,"@maddow Thank you @maddow, with your expertise we can rest assure that what you say is always accurate and true. Just like when you said Covid stops spreading with the vaccine."
2022-06-09 22:56:08+00:00,"@HelenBranswell @CDCgov What is the covid vaccine status of the infected? Can we talk about the letter in Virology Journal and the Lancet research yet? #monkeypox 
https://t.co/yONPdPuQop"
2022-06-09 22:56:05+00:00,"@str8shooter123 @sandflea711 @awesley777 @Peggesis1 @W4llaGaming @juliagoolia1982 @Natheio2007 @BluewoodHomes i very much admit to vaccines killing people

you realize how that tiny number compares to the millions killed by covid right?

do you not understand how that comparison makes you look like a complete fool?"
2022-06-09 22:56:05+00:00,"#Should parents get COVID-19 vaccine for kids younger than 5? For Kids 2022, #forkids #handmade #kids #baby https://t.co/RprPeHJTqi"
2022-06-09 22:56:04+00:00,@KathyHochul People struggling? You mean like the healthcare workers forced out of work that wouldn’t bow to your BS COVID vaccine mandates? Heinous Hochul.
2022-06-09 22:56:01+00:00,FDA Panel Strongly Backs Protein-Based Novavax COVID Vaccine https://t.co/kixiHogajs
2022-06-09 22:55:32+00:00,"@legitbossof1738 @wfjr2020 People have suddenly and unexpectedly lost their lives for years. It's a sad part life that existed long before covid and vaccines.
Now piss off.

On the other hand, sparing a thought for you and your family during this tragic time!💙"
2022-06-09 22:55:25+00:00,"@LeoVaradkar Vaccines have been proven ineffective, just like the mandates and restrictions.  I got Covid before and after the vaccine I was coerced into getting, now I need a booster? The time to move on from this nonsense has come and gone."
2022-06-09 22:55:16+00:00,"While there have been 46,149 officially recorded adverse reactions to COVID-19 vaccines in Canada, only a handful of those injured have received any compensation. Congratulations to CTV for its courage in telling the truth, despite the censorship!
https://t.co/AKzjvk3MzO"
2022-06-09 22:55:10+00:00,@tvheidihatch @adonsports So essentially the vaccine doesn’t do a thing and you have a better chance of getting Covid and getting hospitalized if fully vaccinated and boosted?  At this point the vaccine should be discontinued and pulled from the market.
2022-06-09 22:55:01+00:00,CPS holds COVID vaccine events each week. Vaccines are the best way to protect yourself and your loved ones from COVID. Find an appointment and sign up for COVID testing at this link https://t.co/ejVdjp81l1 or call our Healthy CPS Hotline at 773-553-KIDS (5437). https://t.co/l0OuHK5fZq
2022-06-09 22:54:47+00:00,@RichardHandler7 Not going to argue with you anymore since you continue to display an avoidance of truth. Vaccines save lives. They prevent severe Covid symptoms &amp; death. I am sticking w/ science not misinformation. #VaccinesSaveLives #VaccinesWork
2022-06-09 22:54:38+00:00,"@WeAreCanProud The vaccinated and unvaccinated are getting covid at the same rate now that the effects of two shots have worn off. Yet, his vaccine mandates only apply to those that have had at minimum, two shots. This gov't is inept. Hard not to think it is all about control and punishment."
2022-06-09 22:54:06+00:00,"Bill Gates funded the push to create the live-attenuated vaccine for SARS-like viruses that reverted back into COVID, and now he's telling all the politicians and journalist he owns to cover up his mess. 

And they are. 

Not complicated, just no one cares about the truth."
2022-06-09 22:53:43+00:00,Moderna Asks FDA to OK Its COVID-19 Vaccine for Kids Under 5 https://t.co/r6KIwFB6Lm
2022-06-09 22:53:41+00:00,"You wouldn’t think the Covid vaccines would have something to do with this, would you? Must be a coincidence! https://t.co/4bDdBOfibn"
2022-06-09 22:52:56+00:00,"""Children aged 12 to 15 at risk of severe disease eligible for COVID-19 vaccine booster""  
https://t.co/7UdAJLCqXi"
2022-06-09 22:52:36+00:00,"@charmaineders Ate nagka-PANDEMIC. Naubos ang calamity fund ng lahat ng LGUs dahil sa onset ng Covid noong 2020 kaya kinailangang mang-utang!  

Kontra ng kontra Nanay niyo sa bakuna study daw muna bago turok, tapos 2021 nagka Vaccine Express ang OVP? Pumapel, UMEPAL at pinulitika pa kamo."
2022-06-09 22:52:31+00:00,"Govt. pushing for more vaccinations while CDC covers up injuries, deaths from COVID-19 vaccines https://t.co/nL0Xi3WJIm https://t.co/CaFLNNdKNq pay attention California"
2022-06-09 22:52:20+00:00,"@Brian49800559 @joh_public @Kellyblooming @Trecinas @candidanian87 You misquote Gates, the vaccine has made Covid similar to a flu infection."
2022-06-09 22:52:04+00:00,"@LadyH1955 @LoriLightfoot I am not re-electing her, she needs to leave office. there are people who are going to vote for her, I know I am not! Had enough of CASINOs, COVID, VACCINES, and MASKS her running off to this state and that state to help with their problems. What about our problems? We count?"
2022-06-09 22:51:55+00:00,Why do we need Covid-19 vaccine boosters? https://t.co/JHFn4PILSh
2022-06-09 22:51:33+00:00,"The Global Covid Pandemic is simply a repeat of the Global Financial Crisis of 2007/08.

Pfizer etc = Banks

Public money pays for vaccine research. 
Public money bails out banks. 

Both corporate elites got huge bonuses &amp; dividends. 

Competition reduces after buyouts. 

See it?"
2022-06-09 22:51:29+00:00,"@CBCToronto Oh, why did they change. Is that because the last one said Covid could never be eradicated even with the help of a vaccine because it wasn’t the same as measles or polio it was more like influenza… what back in July 2021? Did he not follow Public Health? https://t.co/lKSEaQGNR5 https://t.co/rmIyjYtTod"
2022-06-09 22:51:28+00:00,White House prepares to provide COVID-19 vaccines to children under 5: NPR https://t.co/keLpgBLxk7
2022-06-09 22:51:27+00:00,"18 members of congress send a letter to the FDA stating that COVID-19 poses little risk to babies and young children, that the vaccines have little effectiveness against new variants, that there is evidence of significant adverse events.

https://t.co/eCsjqmcqN5"
2022-06-09 22:51:17+00:00,@nowthisnews Now do covid vaccines.
2022-06-09 22:51:04+00:00,"@JulienGeffray @UAPTheory I think he means covid= beneficial,and vaccine= reptillian scheme.i dunno 🤷🏻‍♂️might even be the reverse imho,i dont see Anything beneficial in the aftereffects of covid. Then again,i have my doubts about the vaccine they FORCED on us too🤔"
2022-06-09 22:50:58+00:00,"Hello from the bubble! Our kiddo turns 5 in two weeks &amp; you better believe we are not going to trip this close to the finish line. (I know we won’t be “finished” with Covid, just more protected from severe disease / hospitalization!) #ImmunizeUnder5s #CovidIsNotOver #CovidVaccine"
2022-06-09 22:50:53+00:00,"@FDA Sued Over Hiding Records From Moderna COVID-19 Vaccine Approval.

https://t.co/yyMdBD4WFd"
2022-06-09 22:50:39+00:00,Did vegetables also get covid or vaccines? https://t.co/2YhTCrZdXU
2022-06-09 22:50:33+00:00,"Long Covid is bullshit 

The Vaccines are GARBAGE 

@JustinTrudeau is a corrupt mother fucker! 

#Canadians are AWAKE and done with the lies!"
2022-06-09 22:50:33+00:00,@olearycrew Well with such broad definition (was updated after Jan6 just like the definition of vaccine after covid vac btw) then I think we have seen a lot of insurrection right? Like that time when they seized a part of a city and said it wasn't part of the U.S or BLM burning courts...
2022-06-09 22:50:23+00:00,@0xalena Definitely has nothing to do with the CoVid vaccine 😬
2022-06-09 22:50:07+00:00,"@NicholasLightTV @PervySage10 @AnimeExpo Theres no point man, you cant convince these antivaxxers. If the vaccine was as bad as these actual balloonbrains think it is, the deathtoll of the vaccine would be even higher than the covid one lol"
2022-06-09 22:49:51+00:00,"@DonewellRichard Except for a very small subset of the population, cardiac issues from mRNA vaccines are something like 1/100,000. The risks of covid infection are higher for everyone."
2022-06-09 22:49:41+00:00,@NSWHealth Vaccinated healthy young adults is pointless and subjecting them to unnecessary risks. Vaccines have proven they don't stop the spread and covid data has proven healthy young adults and kids aren't at risk from covid. What's the point of what you're doing?
2022-06-09 22:49:37+00:00,"I'm a Doctor and Here’s What a BA.2 Infection Looks Like

#news #health #coronavirussymptoms #doctors #coronavirus #coronavirustips #covidvaccine
https://t.co/WiFgJihNiq"
2022-06-09 22:49:22+00:00,Latest Bad News About COVID Vaccines https://t.co/joPsRyGjNa via @epochtimes
2022-06-09 22:49:21+00:00,"“If you had a vaccine prior to your Covid-19 infection, we don’t see this long-term trend,” she said. “Then, for people who were unvaccinated at the time of infection and subsequently get vaccinated, we note almost a reversion to the population rate.” https://t.co/XhgeayAJYi"
2022-06-09 22:49:21+00:00,"@MrTea97 @lillyd45 @LeoVaradkar The pandemic will be over when people stop getting infected, suffering from long covid &amp; dying, for that to happen EVERY1 needs to wear FFP2 masks and every indoor public building needs to have proper ventilation, vaccines do not work on their own as we know"
2022-06-09 22:49:19+00:00,"@RonLafleur2 @chrisgailus Er, Ron, aren't you mixing things up?
Vaccines help us from getting infected.
""a long COVID sufferer"" was infected sometimes ago.
I agree, we should all still wear our mask 
[Chris, Story idea: chk out diff in MASKWEARING  b/t customers in a ""mainstream"" vs a ""Chinese"" supermkt.]"
2022-06-09 22:49:19+00:00,A kid who just turned 5 gets his second COVID vaccine shot smiling the whole time… unbelievable… stop the presses… he makes it look easy (and it is!) https://t.co/jvHU21C6xs
2022-06-09 22:48:47+00:00,"@umergill @LubnaaSabir1 She's doing a community service, the US government website is publishing details of a Lancet study showing immune function among vaccinated individuals 8 months after two doses of COVID-19 vaccine was lower than that among the unvaccinated individuals. 
https://t.co/eP9qhWpau6"
2022-06-09 22:48:35+00:00,"@AP And your point? How much money did politicians earn from Covid 19 ""vaccines"" because they are invested in those companies while voting to push the vax?  You show yourselves to be biased, leaning hard left with your stories"
2022-06-09 22:48:15+00:00,"Most People Who Get COVID Notice This First

#health #coronavirustips #coronavirussymptoms #news #covidvaccine #coronavirus
https://t.co/DmB1KrpXuL"
2022-06-09 22:48:14+00:00,"@chrisgailus Covid seems to behave seasonally. She gave her best advice in 2021, enjoy the summer and buckle down in the fall.
Early intervention and nutrition are &gt; vaccines in omicron world. A 25% increase in risk for cardiovascular events to lower risk in my age cohort of 671deaths/3years. https://t.co/10Ad3mWkUq"
2022-06-09 22:48:04+00:00,"Here's How You Can Catch COVID Even If You're Vaccinated

#news #covidvaccine #health #coronavirustips #coronavirus
https://t.co/MuHHXGT1OL"
2022-06-09 22:47:59+00:00,"Govt. pushing for more vaccinations while CDC covers up injuries, deaths from COVID-19 vaccines https://t.co/RwoqpejTK9 via @BitChute"
2022-06-09 22:47:58+00:00,"@awakeandseeing Less than 6 months...and if you get the booster, it doubles your rate of infection.   Garbage. 

Healthy people under 60 never needed a single covid vaccine...NOT ONE!!! https://t.co/rq8KzetZDP"
2022-06-09 22:47:41+00:00,@ErinMartin06 Log into MyAtriumHealth. Pull your COVID vaccines in by querying the NC state registry. You can then print your vaccine info and QR code.
2022-06-09 22:47:22+00:00,"@angryhacademic @khurana_lab Slower mRNA degradation as one possible reason for a COVID-19 vaccine reaction?

https://t.co/FYn6RVETBC"
2022-06-09 22:47:15+00:00,"Millions of COVID-19 vaccine doses have been ordered for small children in anticipation of possible federal authorization next week, White House officials say.... https://t.co/IUMom3k4zz"
2022-06-09 22:47:13+00:00,"Govt. pushing for more vaccinations while CDC covers up injuries, deaths from COVID-19 vaccines https://t.co/ZfbxKEIBE1"
2022-06-09 22:47:03+00:00,"@jevomislamodo @YvesPDB Jpense pas que son statut vaccinal soit important, si on te dit qu'il est vacciné, quelle est la probabilité qu'il le soit réellement ?

Par ex Djokovic a porté ses couilles, ça aurait été tellement simple pour lui de se faire un faut certificat COVID"
2022-06-09 22:47:01+00:00,"PolitiFact - No, Ray Liotta didn’t die from the COVID-19 vaccine. https://t.co/DOcvhsEheg"
2022-06-09 22:46:57+00:00,"Millions of COVID-19 vaccine doses have been ordered for small children in anticipation of possible federal authorization next week, White House officials say. https://t.co/xemDrMBoCK"
